"Site","SampleID","SeqBatch","StudyID","SampleType","Date","WOY","SiteLat","SiteLong","newDate","dayLength"
"BRN","oro160428",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954
"BRN","oro160522",4.2,"oro16","sample","7/9/16",28,42.731521,-71.605841,2016-07-09,15.1536995134115
"BRN","oro160430",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954
"BRN","oro160431",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954
"BRN","oro160525",4.2,"oro16","sample","7/9/16",28,42.731521,-71.605841,2016-07-09,15.1536995134115
"BRN","oro160387",4.2,"oro16","sample","4/22/16",17,42.731521,-71.605841,2016-04-22,13.7030563166149
"BRN","oro162696",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro162697",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro150359",3.1,"oro15","sample","6/13/15",24,42.731521,-71.605841,2015-06-13,15.2854676327116
"BRN","oro160498",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312
"BRN","oro160484",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696
"BRN","oro160518",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160503",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312
"BRN","oro160505",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312
"BRN","oro162701",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro162702",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro160491",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696
"BRN","oro162704",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro160493",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696
"BRN","oro162706",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro160495",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696
"BRN","oro160497",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312
"BRN","oro151886",3.1,"oro15","sample","8/22/15",34,42.731521,-71.605841,2015-08-22,13.6769546279944
"BRN","oro162676",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro162677",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro160519",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160520",4.2,"oro16","sample","7/9/16",28,42.731521,-71.605841,2016-07-09,15.1536995134115
"BRN","oro160506",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312
"BRN","oro160509",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160510",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160462",4.2,"oro16","sample","6/4/16",23,42.731521,-71.605841,2016-06-04,15.1717461742676
"BRN","oro160463",4.2,"oro16","sample","6/4/16",23,42.731521,-71.605841,2016-06-04,15.1717461742676
"BRN","oro151873",3.2,"oro15","sample","8/22/15",34,42.731521,-71.605841,2015-08-22,13.6769546279944
"BRN","oro151875",3.1,"oro15","sample","7/4/15",27,42.731521,-71.605841,2015-07-04,15.2509004145097
"BRN","oro160515",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro162698",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro160480",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro162691",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro162678",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro162685",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro160521",4.2,"oro16","sample","7/9/16",28,42.731521,-71.605841,2016-07-09,15.1536995134115
"BRN","oro162695",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro160523",4.2,"oro16","sample","7/9/16",28,42.731521,-71.605841,2016-07-09,15.1536995134115
"BRN","oro160524",4.2,"oro16","sample","7/9/16",28,42.731521,-71.605841,2016-07-09,15.1536995134115
"BRN","oro162694",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro160514",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160477",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro160478",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro162675",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro162689",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro162690",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro160516",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160517",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro162693",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro162705",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro160472",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro162703",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro160513",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160469",4.2,"oro16","sample","6/4/16",23,42.731521,-71.605841,2016-06-04,15.1717461742676
"BRN","oro162673",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro162707",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306
"BRN","oro162692",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978
"BRN","oro160473",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro160470",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro160471",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro162674",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro160512",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro162672",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653
"BRN","oro160386",4.2,"oro16","sample","4/22/16",17,42.731521,-71.605841,2016-04-22,13.7030563166149
"BRN","oro160511",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097
"BRN","oro160475",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro160467",4.2,"oro16","sample","6/4/16",23,42.731521,-71.605841,2016-06-04,15.1717461742676
"BRN","oro160385",4.2,"oro16","sample","4/22/16",17,42.731521,-71.605841,2016-04-22,13.7030563166149
"BRN","oro160384",4.2,"oro16","sample","4/22/16",17,42.731521,-71.605841,2016-04-22,13.7030563166149
"BRN","oro160476",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"BRN","oro160474",4.2,"oro16","sample","6/10/16",24,42.731521,-71.605841,2016-06-10,15.2633363533033
"CHI","oro161827",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161877",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161878",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161879",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161829",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro163908",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro163909",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro163910",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro163912",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro161828",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro163914",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro163915",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro163916",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163917",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163918",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163919",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163920",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163921",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163923",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163924",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163926",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163927",5.1,"oro16","sample","8/23/16",35,43.25528,-71.37638,2016-08-23,13.6163040376675
"CHI","oro163913",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro161815",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161816",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161817",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161818",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161819",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161820",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161821",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161822",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161823",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161824",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161825",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161826",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017
"CHI","oro161875",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161876",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161787",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161788",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161789",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161790",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161791",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161792",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161793",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161794",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161837",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346
"CHI","oro161839",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346
"CHI","oro161840",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346
"CHI","oro161841",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346
"CHI","oro161842",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346
"CHI","oro161843",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346
"CHI","oro161844",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161845",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161846",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161847",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161848",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161852",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161853",5.1,"oro16","sample","7/12/16",29,43.25528,-71.37638,2016-07-12,15.1507799593602
"CHI","oro161857",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161858",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161859",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161860",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161861",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161862",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161863",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161864",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161865",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161866",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161867",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217
"CHI","oro161868",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161869",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161870",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161871",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161872",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro161873",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429
"CHI","oro163895",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163896",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163897",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163898",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163899",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163900",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163901",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163902",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163903",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163904",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro161795",4.1,"oro16","sample","6/8/16",24,43.25528,-71.37638,2016-06-08,15.2990028593294
"CHI","oro161796",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161797",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161798",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161799",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161800",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161801",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161802",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161803",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161804",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161805",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161807",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123
"CHI","oro161808",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161809",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161810",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161811",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161812",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161813",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro161814",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091
"CHI","oro163884",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163885",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163886",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163887",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163888",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163889",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163890",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163891",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163892",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163893",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro163894",5.1,"oro16","sample","8/8/16",33,43.25528,-71.37638,2016-08-08,14.2668726101933
"CHI","oro164266",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787
"CHI","oro164267",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787
"CHI","oro164268",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787
"CHI","oro164269",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787
"CHI","oro164270",7.2,"oro16","sample","10/5/16",41,43.25528,-71.37638,2016-10-05,11.5496653145257
"CHI","oro164272",7.2,"oro16","sample","10/5/16",41,43.25528,-71.37638,2016-10-05,11.5496653145257
"CHI","oro161880",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro161881",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro161882",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro161883",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529
"CHI","oro163905",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
"CHI","oro163906",5.1,"oro16","sample","8/18/16",34,43.25528,-71.37638,2016-08-18,13.8409203280324
