SampleID,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Site,Date,WOY,HostSpecies
oro160427,SA706,SB505,4.2,oro16,12,E06,sample,BRN,05/15/16,20,NA
oro160428,SA707,SB505,4.2,oro16,12,E07,sample,BRN,05/15/16,20,NA
oro160429,SA708,SB505,4.2,oro16,12,E08,sample,BRN,05/15/16,20,NA
oro160430,SA709,SB505,4.2,oro16,12,E09,sample,BRN,05/15/16,20,NA
oro160431,SA710,SB505,4.2,oro16,12,E10,sample,BRN,05/15/16,20,NA
oro160434,SA711,SB505,4.2,oro16,12,E11,sample,BRN,5/20/16,21,NA
oro160435,SA712,SB505,4.2,oro16,12,E12,sample,BRN,5/20/16,21,NA
oro160436,SA701,SB503,4.2,oro16,12,F01,sample,BRN,5/20/16,21,NA
oro160437,SA702,SB506,4.2,oro16,12,F02,sample,BRN,5/20/16,21,NA
oro160438,SA703,SB506,4.2,oro16,12,F03,sample,BRN,5/20/16,21,NA
oro160439,SA704,SB506,4.2,oro16,12,F04,sample,BRN,5/20/16,21,NA
oro160440,SA705,SB506,4.2,oro16,12,F05,sample,BRN,5/20/16,21,NA
oro160441,SA707,SB506,4.2,oro16,12,F07,sample,BRN,5/20/16,21,NA
oro160443,SA709,SB506,4.2,oro16,12,F09,sample,BRN,5/20/16,21,NA
oro160444,SA710,SB506,4.2,oro16,12,F10,sample,BRN,5/20/16,21,NA
oro160445,SA711,SB506,4.2,oro16,12,F11,sample,BRN,5/20/16,21,NA
oro160446,SA712,SB506,4.2,oro16,12,F12,sample,BRN,5/26/16,22,NA
oro160447,SA701,SB502,4.2,oro16,12,G01,sample,BRN,5/26/16,22,NA
oro160448,SA702,SB507,4.2,oro16,12,G02,sample,BRN,5/26/16,22,NA
oro160449,SA703,SB507,4.2,oro16,12,G03,sample,BRN,5/26/16,22,NA
oro160450,SA704,SB507,4.2,oro16,12,G04,sample,BRN,5/26/16,22,NA
oro160451,SA705,SB507,4.2,oro16,12,G05,sample,BRN,5/26/16,22,NA
oro160452,SA706,SB507,4.2,oro16,12,G06,sample,BRN,5/26/16,22,NA
oro160453,SA708,SB507,4.2,oro16,12,G08,sample,BRN,5/26/16,22,NA
oro160454,SA709,SB507,4.2,oro16,12,G09,sample,BRN,5/26/16,22,NA
oro160455,SA710,SB507,4.2,oro16,12,G11,sample,BRN,5/26/16,22,NA
oro160456,SA711,SB507,4.2,oro16,12,G10,sample,BRN,5/26/16,22,NA
oro160458,SA701,SB501,4.2,oro16,12,H01,sample,BRN,6/4/16,23,NA
oro160459,SA702,SB508,4.2,oro16,12,H02,sample,BRN,6/4/16,23,NA
oro160460,SA703,SB508,4.2,oro16,12,H03,sample,BRN,6/4/16,23,NA
oro160461,SA704,SB508,4.2,oro16,12,H04,sample,BRN,6/4/16,23,NA
oro160462,SA705,SB508,4.2,oro16,12,H05,sample,BRN,6/4/16,23,NA
oro160463,SA706,SB508,4.2,oro16,12,H06,sample,BRN,6/4/16,23,NA
oro160464,SA707,SB508,4.2,oro16,12,H07,sample,BRN,6/4/16,23,NA
oro160466,SA710,SB508,4.2,oro16,12,H10,sample,BRN,6/4/16,23,NA
oro160467,SA711,SB508,4.2,oro16,12,H11,sample,BRN,6/4/16,23,NA
oro160469,SA702,SC501,4.2,oro16,13,A02,sample,BRN,6/4/16,23,NA
oro160470,SA703,SC501,4.2,oro16,13,A03,sample,BRN,6/10/16,24,NA
oro160471,SA704,SC501,4.2,oro16,13,A04,sample,BRN,6/10/16,24,NA
oro160472,SA705,SC501,4.2,oro16,13,A05,sample,BRN,6/10/16,24,NA
oro160473,SA706,SC501,4.2,oro16,13,A06,sample,BRN,6/10/16,24,NA
oro160474,SA707,SC501,4.2,oro16,13,A07,sample,BRN,6/10/16,24,NA
oro160475,SA708,SC501,4.2,oro16,13,A08,sample,BRN,6/10/16,24,NA
oro160476,SA709,SC501,4.2,oro16,13,A09,sample,BRN,6/10/16,24,NA
oro160477,SA710,SC501,4.2,oro16,13,A11,sample,BRN,6/10/16,24,NA
oro160478,SA711,SC501,4.2,oro16,13,A10,sample,BRN,6/10/16,24,NA
oro160480,SA701,SC502,4.2,oro16,13,B01,sample,BRN,6/10/16,24,NA
oro160484,SA704,SC502,4.2,oro16,13,B04,sample,BRN,6/18/16,25,NA
oro160485,SA705,SC502,4.2,oro16,13,B05,sample,BRN,6/18/16,25,NA
oro160486,SA706,SC502,4.2,oro16,13,B06,sample,BRN,6/18/16,25,NA
oro160487,SA707,SC502,4.2,oro16,13,B07,sample,BRN,6/18/16,25,NA
oro160488,SA708,SC502,4.2,oro16,13,B08,sample,BRN,6/18/16,25,NA
oro160489,SA709,SC502,4.2,oro16,13,B09,sample,BRN,6/18/16,25,NA
oro160490,SA710,SC502,4.2,oro16,13,B10,sample,BRN,6/18/16,25,NA
oro160491,SA711,SC502,4.2,oro16,13,B11,sample,BRN,6/18/16,25,NA
oro160492,SA712,SC502,4.2,oro16,13,B12,sample,BRN,6/18/16,25,NA
oro160493,SA701,SC503,4.2,oro16,13,C01,sample,BRN,6/18/16,25,NA
oro160494,SA702,SC503,4.2,oro16,13,C02,sample,BRN,6/18/16,25,NA
oro160495,SA704,SC503,4.2,oro16,13,C04,sample,BRN,6/18/16,25,NA
oro160497,SA706,SC503,4.2,oro16,13,C06,sample,BRN,6/25/16,26,NA
oro160498,SA707,SC503,4.2,oro16,13,C07,sample,BRN,6/25/16,26,NA
oro160499,SA708,SC503,4.2,oro16,13,C08,sample,BRN,6/25/16,26,NA
oro160500,SA709,SC503,4.2,oro16,13,C09,sample,BRN,6/25/16,26,NA
oro160501,SA710,SC503,4.2,oro16,13,C10,sample,BRN,6/25/16,26,NA
oro160502,SA711,SC503,4.2,oro16,13,C11,sample,BRN,6/25/16,26,NA
oro160503,SA712,SC503,4.2,oro16,13,C12,sample,BRN,6/25/16,26,NA
oro160505,SA702,SC504,4.2,oro16,13,D02,sample,BRN,6/25/16,26,NA
oro160506,SA703,SC504,4.2,oro16,13,D03,sample,BRN,6/25/16,26,NA
oro160507,SA705,SC504,4.2,oro16,13,D05,sample,BRN,6/25/16,26,NA
oro160508,SA706,SC504,4.2,oro16,13,D06,sample,BRN,7/3/16,27,NA
oro160509,SA707,SC504,4.2,oro16,13,D07,sample,BRN,7/3/16,27,NA
oro160510,SA708,SC504,4.2,oro16,13,D08,sample,BRN,7/3/16,27,NA
oro160511,SA709,SC504,4.2,oro16,13,D09,sample,BRN,7/3/16,27,NA
oro160512,SA710,SC504,4.2,oro16,13,D10,sample,BRN,7/3/16,27,NA
oro160513,SA711,SC504,4.2,oro16,13,D11,sample,BRN,7/3/16,27,NA
oro160514,SA712,SC504,4.2,oro16,13,D12,sample,BRN,7/3/16,27,NA
oro160515,SA701,SC505,4.2,oro16,13,E01,sample,BRN,7/3/16,27,NA
oro160516,SA702,SC505,4.2,oro16,13,E02,sample,BRN,7/3/16,27,NA
oro160517,SA703,SC505,4.2,oro16,13,E03,sample,BRN,7/3/16,27,NA
oro160518,SA704,SC505,4.2,oro16,13,E04,sample,BRN,7/3/16,27,NA
oro160519,SA706,SC505,4.2,oro16,13,E06,sample,BRN,7/3/16,27,NA
oro160520,SA707,SC505,4.2,oro16,13,E07,sample,BRN,7/9/16,28,NA
oro160521,SA708,SC505,4.2,oro16,13,E08,sample,BRN,7/9/16,28,NA
oro160522,SA709,SC505,4.2,oro16,13,E09,sample,BRN,7/9/16,28,NA
oro160523,SA710,SC505,4.2,oro16,13,E10,sample,BRN,7/9/16,28,NA
oro160524,SA711,SC505,4.2,oro16,13,E11,sample,BRN,7/9/16,28,NA
oro160525,SA712,SC505,4.2,oro16,13,E12,sample,BRN,7/9/16,28,NA
oro160526,SA701,SC506,4.2,oro16,13,F01,sample,BRN,7/9/16,28,NA
oro160527,SA702,SC506,4.2,oro16,13,F02,sample,BRN,7/9/16,28,NA
oro160528,SA703,SC506,4.2,oro16,13,F03,sample,BRN,7/9/16,28,NA
oro160529,SA704,SC506,4.2,oro16,13,F04,sample,BRN,7/9/16,28,NA
oro160530,SA705,SC506,4.2,oro16,13,F05,sample,BRN,7/9/16,28,NA
oro160531,SA707,SC506,4.2,oro16,13,F07,sample,BRN,7/9/16,28,NA
oro160534,SA708,SC506,4.2,oro16,13,F08,sample,MAP,4/22/16,17,NA
oro160535,SA709,SC506,4.2,oro16,13,F09,sample,MAP,4/22/16,17,NA
oro160536,SA710,SC506,4.2,oro16,13,F10,sample,MAP,4/22/16,17,NA
oro160537,SA711,SC506,4.2,oro16,13,F11,sample,MAP,4/22/16,17,NA
oro160538,SA712,SC506,4.2,oro16,13,F12,sample,MAP,4/22/16,17,NA
oro160539,SA701,SC507,4.2,oro16,13,G01,sample,MAP,4/22/16,17,NA
oro160540,SA702,SC507,4.2,oro16,13,G02,sample,MAP,4/22/16,17,NA
oro160541,SA703,SC507,4.2,oro16,13,G03,sample,MAP,4/22/16,17,NA
oro160542,SA704,SC507,4.2,oro16,13,G04,sample,MAP,4/22/16,17,NA
oro160543,SA705,SC507,4.2,oro16,13,G05,sample,MAP,4/22/16,17,NA
oro160544,SA706,SC507,4.2,oro16,13,G06,sample,MAP,4/22/16,17,NA
oro160545,SA708,SC507,4.2,oro16,13,G08,sample,MAP,4/22/16,17,NA
oro160546,SA708,SB502,4.2,oro16,12,B08,sample,BRN,4/29/16,18,NA
oro160547,SA709,SB502,4.2,oro16,12,B09,sample,BRN,4/29/16,18,NA
oro160548,SA710,SB502,4.2,oro16,12,B10,sample,BRN,4/29/16,18,NA
oro160550,SA712,SB502,4.2,oro16,12,B12,sample,BRN,4/29/16,18,NA
oro160551,SA701,SB506,4.2,oro16,12,C01,sample,BRN,4/29/16,18,NA
oro160552,SA702,SB503,4.2,oro16,12,C02,sample,BRN,4/29/16,18,NA
oro160553,SA704,SB503,4.2,oro16,12,C04,sample,BRN,4/29/16,18,NA
oro160554,SA705,SB503,4.2,oro16,12,C05,sample,BRN,4/29/16,18,NA
oro160555,SA706,SB503,4.2,oro16,12,C06,sample,BRN,4/29/16,18,NA
oro160556,SA707,SB503,4.2,oro16,12,C07,sample,BRN,4/29/16,18,NA
oro160557,SA708,SB503,4.2,oro16,12,C08,sample,BRN,4/29/16,18,NA
oro160558,SA710,SC508,4.2,oro16,13,H10,sample,MAP,5/9/16,20,NA
oro160559,SA711,SC508,4.2,oro16,13,H11,sample,MAP,5/9/16,20,NA
oro160560,SA712,SC508,4.2,oro16,13,H12,sample,MAP,5/9/16,20,NA
oro160561,SB702,SA501,4.2,oro16,14,A02,sample,MAP,5/9/16,20,NA
oro160562,SB703,SA501,4.2,oro16,14,A03,sample,MAP,5/9/16,20,NA
oro160563,SB704,SA501,4.2,oro16,14,A04,sample,MAP,5/9/16,20,NA
oro160564,SB705,SA501,4.2,oro16,14,A05,sample,MAP,5/9/16,20,NA
oro160565,SB706,SA501,4.2,oro16,14,A06,sample,MAP,5/9/16,20,NA
oro160566,SB707,SA501,4.2,oro16,14,A07,sample,MAP,5/9/16,20,NA
oro160567,SB708,SA501,4.2,oro16,14,A08,sample,MAP,5/9/16,20,NA
oro160568,SB709,SA501,4.2,oro16,14,A09,sample,MAP,5/9/16,20,NA
oro160569,SB710,SA501,4.2,oro16,14,A10,sample,MAP,5/9/16,20,NA
oro160570,SB711,SA501,4.2,oro16,14,A11,sample,MAP,5/15/16,20,NA
oro160571,SB712,SA501,4.2,oro16,14,A12,sample,MAP,5/15/16,20,NA
oro160572,SB701,SA507,4.2,oro16,14,B01,sample,MAP,5/15/16,20,NA
oro160573,SB703,SA502,4.2,oro16,14,B03,sample,MAP,5/15/16,20,NA
oro160574,SB704,SA502,4.2,oro16,14,B04,sample,MAP,5/15/16,20,NA
oro160575,SB705,SA502,4.2,oro16,14,B05,sample,MAP,5/15/16,20,NA
oro160576,SB706,SA502,4.2,oro16,14,B06,sample,MAP,5/15/16,20,NA
oro160577,SB707,SA502,4.2,oro16,14,B07,sample,MAP,5/15/16,20,NA
oro160578,SB708,SA502,4.2,oro16,14,B08,sample,MAP,5/15/16,20,NA
oro160579,SB709,SA502,4.2,oro16,14,B09,sample,MAP,5/15/16,20,NA
oro160580,SB710,SA502,4.2,oro16,14,B10,sample,MAP,5/15/16,20,NA
oro160581,SB711,SA502,4.2,oro16,14,B11,sample,MAP,5/15/16,20,NA
oro160584,SB712,SA502,4.2,oro16,14,B12,sample,MAP,5/20/16,21,NA
oro160585,SB701,SA506,4.2,oro16,14,C01,sample,MAP,5/20/16,21,NA
oro160586,SB702,SA503,4.2,oro16,14,C02,sample,MAP,5/20/16,21,NA
oro160587,SB704,SA503,4.2,oro16,14,C04,sample,MAP,5/20/16,21,NA
oro160588,SB705,SA503,4.2,oro16,14,C05,sample,MAP,5/20/16,21,NA
oro160589,SB706,SA503,4.2,oro16,14,C06,sample,MAP,5/20/16,21,NA
oro160590,SB707,SA503,4.2,oro16,14,C07,sample,MAP,5/20/16,21,NA
oro160591,SB708,SA503,4.2,oro16,14,C08,sample,MAP,5/20/16,21,NA
oro160592,SB709,SA503,4.2,oro16,14,C09,sample,MAP,5/20/16,21,NA
oro160593,SB710,SA503,4.2,oro16,14,C10,sample,MAP,5/20/16,21,NA
oro160594,SB711,SA503,4.2,oro16,14,C11,sample,MAP,5/20/16,21,NA
oro160595,SB712,SA503,4.2,oro16,14,C12,sample,MAP,5/20/16,21,NA
oro160596,SB701,SA505,4.2,oro16,14,D01,sample,MAP,5/26/15,22,NA
oro160597,SB702,SA504,4.2,oro16,14,D02,sample,MAP,5/26/15,22,NA
oro160598,SB703,SA504,4.2,oro16,14,D03,sample,MAP,5/26/15,22,NA
oro160599,SB705,SA504,4.2,oro16,14,D05,sample,MAP,5/26/15,22,NA
oro160600,SB706,SA504,4.2,oro16,14,D06,sample,MAP,5/26/15,22,NA
oro160601,SB707,SA504,4.2,oro16,14,D07,sample,MAP,5/26/15,22,NA
oro160603,SB709,SA504,4.2,oro16,14,D09,sample,MAP,5/26/15,22,NA
oro160604,SB710,SA504,4.2,oro16,14,D10,sample,MAP,5/26/15,22,NA
oro160605,SB711,SA504,4.2,oro16,14,D11,sample,MAP,5/26/15,22,NA
oro160606,SB712,SA504,4.2,oro16,14,D12,sample,MAP,5/26/15,22,NA
oro160607,SB701,SA504,4.2,oro16,14,E01,sample,MAP,5/26/15,22,NA
oro160608,SB702,SA505,4.2,oro16,14,E02,sample,MAP,6/4/16,23,NA
oro160609,SB703,SA505,4.2,oro16,14,E03,sample,MAP,6/4/16,23,NA
oro160610,SB704,SA505,4.2,oro16,14,E04,sample,MAP,6/4/16,23,NA
oro160611,SB706,SA505,4.2,oro16,14,E06,sample,MAP,6/4/16,23,NA
oro160612,SB707,SA505,4.2,oro16,14,E07,sample,MAP,6/4/16,23,NA
oro160613,SB708,SA505,4.2,oro16,14,E08,sample,MAP,6/4/16,23,NA
oro160614,SB709,SA505,4.2,oro16,14,E09,sample,MAP,6/4/16,23,NA
oro160615,SB710,SA505,4.2,oro16,14,E10,sample,MAP,6/4/16,23,NA
oro160616,SB711,SA505,4.2,oro16,14,E11,sample,MAP,6/4/16,23,NA
oro160617,SB712,SA505,4.2,oro16,14,E12,sample,MAP,6/4/16,23,NA
oro160618,SB701,SA503,4.2,oro16,14,F01,sample,MAP,6/4/16,23,NA
oro160619,SB702,SA506,4.2,oro16,14,F02,sample,MAP,6/4/16,23,NA
oro160620,SB703,SA506,4.2,oro16,14,F03,sample,MAP,6/10/16,24,NA
oro160621,SB704,SA506,4.2,oro16,14,F04,sample,MAP,6/10/16,24,NA
oro160622,SB705,SA506,4.2,oro16,14,F05,sample,MAP,6/10/16,24,NA
oro160624,SB708,SA506,4.2,oro16,14,F08,sample,MAP,6/10/16,24,NA
oro160625,SB709,SA506,4.2,oro16,14,F09,sample,MAP,6/10/16,24,NA
oro160626,SB710,SA506,4.2,oro16,14,F10,sample,MAP,6/10/16,24,NA
oro160627,SB711,SA506,4.2,oro16,14,F11,sample,MAP,6/10/16,24,NA
oro160628,SB712,SA506,4.2,oro16,14,F12,sample,MAP,6/10/16,24,NA
oro160629,SB701,SA502,4.2,oro16,14,G01,sample,MAP,6/10/16,24,NA
oro160634,SB704,SA507,4.2,oro16,14,G04,sample,MAP,6/18/16,25,NA
oro160635,SB705,SA507,4.2,oro16,14,G05,sample,MAP,6/18/16,25,NA
oro160636,SB706,SA507,4.2,oro16,14,G06,sample,MAP,6/18/16,25,NA
oro160637,SB708,SA507,4.2,oro16,14,G08,sample,MAP,6/18/16,25,NA
oro160638,SB709,SA507,4.2,oro16,14,G09,sample,MAP,6/18/16,25,NA
oro160639,SB710,SA507,4.2,oro16,14,G10,sample,MAP,6/18/16,25,NA
oro160640,SB711,SA507,4.2,oro16,14,G11,sample,MAP,6/18/16,25,NA
oro160641,SB712,SA507,4.2,oro16,14,G12,sample,MAP,6/18/16,25,NA
oro160642,SB701,SA501,4.2,oro16,14,H01,sample,MAP,6/18/16,25,NA
oro160643,SB702,SA508,4.2,oro16,14,H02,sample,MAP,6/18/16,25,NA
oro160645,SB704,SA508,4.2,oro16,14,H04,sample,MAP,6/18/16,25,NA
oro160646,SB705,SA508,4.2,oro16,14,H05,sample,MAP,6/25/16,26,NA
oro160647,SB706,SA508,4.2,oro16,14,H06,sample,MAP,6/25/16,26,NA
oro160648,SB707,SA508,4.2,oro16,14,H07,sample,MAP,6/25/16,26,NA
oro160649,SB709,SA508,4.2,oro16,14,H09,sample,MAP,6/25/16,26,NA
oro160650,SB710,SA508,4.2,oro16,14,H10,sample,MAP,6/25/16,26,NA
oro160651,SB711,SA508,4.2,oro16,14,H11,sample,MAP,6/25/16,26,NA
oro160652,SB712,SA508,4.2,oro16,14,H12,sample,MAP,6/25/16,26,NA
oro160653,SB702,SB501,4.2,oro16,15,A02,sample,MAP,6/25/16,26,NA
oro160654,SB703,SB501,4.2,oro16,15,A03,sample,MAP,6/25/16,26,NA
oro160655,SB704,SB501,4.2,oro16,15,A04,sample,MAP,6/25/16,26,NA
oro160657,SB706,SB501,4.2,oro16,15,A06,sample,MAP,6/25/16,26,NA
oro160658,SB707,SB501,4.2,oro16,15,A07,sample,MAP,7/3/16,27,NA
oro160659,SB708,SB501,4.2,oro16,15,A08,sample,MAP,7/3/16,27,NA
oro160660,SB709,SB501,4.2,oro16,15,A09,sample,MAP,7/3/16,27,NA
oro160661,SB710,SB501,4.2,oro16,15,A10,sample,MAP,7/3/16,27,NA
oro160662,SB711,SB501,4.2,oro16,15,A11,sample,MAP,7/3/16,27,NA
oro160663,SB712,SB501,4.2,oro16,15,A12,sample,MAP,7/3/16,27,NA
oro160664,SB701,SB502,4.2,oro16,15,B01,sample,MAP,7/3/16,27,NA
oro160665,SB703,SB502,4.2,oro16,15,B03,sample,MAP,7/3/16,27,NA
oro160666,SB704,SB502,4.2,oro16,15,B04,sample,MAP,7/3/16,27,NA
oro160668,SB706,SB502,4.2,oro16,15,B06,sample,MAP,7/3/16,27,NA
oro160669,SB707,SB502,4.2,oro16,15,B07,sample,MAP,7/3/16,27,NA
oro160670,SB708,SB502,4.2,oro16,15,B08,sample,MAP,7/9/16,28,NA
oro160671,SB709,SB502,4.2,oro16,15,B09,sample,MAP,7/9/16,28,NA
oro160672,SB710,SB502,4.2,oro16,15,B10,sample,MAP,7/9/16,28,NA
oro160673,SB711,SB502,4.2,oro16,15,B11,sample,MAP,7/9/16,28,NA
oro160674,SB712,SB502,4.2,oro16,15,B12,sample,MAP,7/9/16,28,NA
oro160675,SB701,SB503,4.2,oro16,15,C01,sample,MAP,7/9/16,28,NA
oro160676,SB702,SB503,4.2,oro16,15,C02,sample,MAP,7/9/16,28,NA
oro160677,SB704,SB503,4.2,oro16,15,C04,sample,MAP,7/9/16,28,NA
oro160678,SB705,SB503,4.2,oro16,15,C05,sample,MAP,7/9/16,28,NA
oro160679,SB706,SB503,4.2,oro16,15,C06,sample,MAP,7/9/16,28,NA
oro160680,SB707,SB503,4.2,oro16,15,C07,sample,MAP,7/9/16,28,NA
oro160681,SB708,SB503,4.2,oro16,15,C08,sample,MAP,7/9/16,28,NA
oro160684,SA704,SB506,7.1,oro16,31,F04,sample,ROL,5/24/16,22,NA
oro160693,SA702,SB507,7.1,oro16,31,G02,sample,ROL,5/24/16,22,NA
oro160695,SA704,SB507,7.1,oro16,31,G04,sample,ROL,5/24/16,22,NA
oro160696,SA705,SB507,7.1,oro16,31,G05,sample,ROL,7/1/16,27,NA
oro160697,SA706,SB507,7.1,oro16,31,G06,sample,ROL,7/1/16,27,NA
oro160700,SA710,SB507,7.1,oro16,31,G10,sample,ROL,7/1/16,27,NA
oro160701,SA711,SB507,7.1,oro16,31,G11,sample,ROL,7/1/16,27,NA
oro160704,SA702,SB508,7.1,oro16,31,H02,sample,ROL,7/1/16,27,NA
oro160706,SA704,SB508,7.1,oro16,31,H04,sample,ROL,7/1/16,27,NA
oro161009,SB710,SC504,5.1,oro16,22,D10,sample,COR,8/20/16,34,NA
oro161010,SB711,SC504,5.1,oro16,22,D11,sample,COR,8/20/16,34,NA
oro161011,SB712,SC504,5.1,oro16,22,D12,sample,COR,8/20/16,34,NA
oro161012,SB701,SC505,5.1,oro16,22,E01,sample,COR,8/20/16,34,NA
oro161013,SB702,SC505,5.1,oro16,22,E02,sample,COR,8/20/16,34,NA
oro161014,SB703,SC505,5.1,oro16,22,E03,sample,COR,8/20/16,34,NA
oro161015,SB704,SC505,5.1,oro16,22,E04,sample,COR,8/20/16,34,NA
oro161016,SB706,SC505,5.1,oro16,22,E06,sample,COR,8/20/16,34,NA
oro161018,SB708,SC505,5.1,oro16,22,E08,sample,COR,8/20/16,34,NA
oro161019,SB709,SC505,5.1,oro16,22,E09,sample,COR,8/20/16,34,NA
oro161021,SB708,SC503,5.1,oro16,22,C08,sample,COR,8/11/16,33,NA
oro161024,SB711,SC503,5.1,oro16,22,C11,sample,COR,8/11/16,33,NA
oro161027,SB702,SC504,5.1,oro16,22,D02,sample,COR,8/11/16,33,NA
oro161028,SB703,SC504,5.1,oro16,22,D03,sample,COR,8/11/16,33,NA
oro161029,SB705,SC504,5.1,oro16,22,D05,sample,COR,8/11/16,33,NA
oro161030,SB706,SC504,5.1,oro16,22,D06,sample,COR,8/11/16,33,NA
oro161031,SB707,SC504,5.1,oro16,22,D07,sample,COR,8/11/16,33,NA
oro161032,SB708,SC504,5.1,oro16,22,D08,sample,COR,8/11/16,33,NA
oro161033,SB709,SC504,5.1,oro16,22,D09,sample,COR,8/11/16,33,NA
oro161034,SB704,SA506,5.1,oro16,20,F04,sample,COR,8/5/16,32,NA
oro161035,SB705,SA506,5.1,oro16,20,F05,sample,COR,8/5/16,32,NA
oro161036,SB707,SA506,5.1,oro16,20,F07,sample,COR,8/5/16,32,NA
oro161037,SB708,SA506,5.1,oro16,20,F08,sample,COR,8/5/16,32,NA
oro161038,SB709,SA506,5.1,oro16,20,F09,sample,COR,8/5/16,32,NA
oro161039,SB710,SA506,5.1,oro16,20,F10,sample,COR,8/5/16,32,NA
oro161040,SB711,SA506,5.1,oro16,20,F11,sample,COR,8/5/16,32,NA
oro161042,SB701,SA507,5.1,oro16,20,G01,sample,COR,8/5/16,32,NA
oro161043,SB702,SA507,5.1,oro16,20,G02,sample,COR,8/5/16,32,NA
oro161044,SB703,SA507,5.1,oro16,20,G03,sample,COR,8/5/16,32,NA
oro161045,SB704,SA507,5.1,oro16,20,G04,sample,COR,8/5/16,32,NA
oro161046,SB705,SA507,5.1,oro16,20,G05,sample,COR,7/29/16,31,NA
oro161047,SB706,SA507,5.1,oro16,20,G06,sample,COR,7/29/16,31,NA
oro161048,SB708,SA507,5.1,oro16,20,G08,sample,COR,7/29/16,31,NA
oro161049,SB709,SA507,5.1,oro16,20,G09,sample,COR,7/29/16,31,NA
oro161050,SB710,SA507,5.1,oro16,20,G10,sample,COR,7/29/16,31,NA
oro161051,SB711,SA507,5.1,oro16,20,G11,sample,COR,7/29/16,31,NA
oro161053,SB701,SA508,5.1,oro16,20,H01,sample,COR,7/29/16,31,NA
oro161054,SB702,SA508,5.1,oro16,20,H02,sample,COR,7/29/16,31,NA
oro161055,SB703,SA508,5.1,oro16,20,H03,sample,COR,7/29/16,31,NA
oro161056,SB704,SA508,5.1,oro16,20,H04,sample,COR,7/29/16,31,NA
oro161057,SB705,SA508,5.1,oro16,20,H05,sample,COR,7/29/16,31,NA
oro161059,SB706,SA508,5.1,oro16,20,H06,sample,COR,7/29/16,31,NA
oro161060,SB707,SA508,5.1,oro16,20,H07,sample,COR,7/29/16,31,NA
oro161061,SB709,SA508,5.1,oro16,20,H09,sample,COR,7/29/16,31,NA
oro161062,SB710,SA508,5.1,oro16,20,H10,sample,COR,7/29/16,31,NA
oro161063,SB711,SA508,5.1,oro16,20,H11,sample,COR,7/29/16,31,NA
oro161064,SB712,SA508,5.1,oro16,20,H12,sample,COR,7/29/16,31,NA
oro161065,SB702,SB501,5.1,oro16,21,A02,sample,COR,7/29/16,31,NA
oro161066,SB703,SB501,5.1,oro16,21,A03,sample,COR,7/29/16,31,NA
oro161067,SB704,SB501,5.1,oro16,21,A04,sample,COR,7/29/16,31,NA
oro161068,SB705,SB501,5.1,oro16,21,A05,sample,COR,7/29/16,31,NA
oro161069,SB708,SB501,5.1,oro16,21,A08,sample,COR,7/15/16,29,NA
oro161070,SB709,SB501,5.1,oro16,21,A09,sample,COR,7/15/16,29,NA
oro161071,SB710,SB501,5.1,oro16,21,A10,sample,COR,7/15/16,29,NA
oro161072,SB711,SB501,5.1,oro16,21,A11,sample,COR,7/15/16,29,NA
oro161073,SB712,SB501,5.1,oro16,21,A12,sample,COR,7/15/16,29,NA
oro161074,SB701,SB502,5.1,oro16,21,B01,sample,COR,7/15/16,29,NA
oro161076,SB703,SB502,5.1,oro16,21,B03,sample,COR,7/15/16,29,NA
oro161077,SB704,SB502,5.1,oro16,21,B04,sample,COR,7/15/16,29,NA
oro161078,SB705,SB502,5.1,oro16,21,B05,sample,COR,7/15/16,29,NA
oro161079,SB706,SB502,5.1,oro16,21,B06,sample,COR,7/15/16,29,NA
oro161080,SB707,SB502,5.1,oro16,21,B07,sample,COR,7/15/16,29,NA
oro161081,SB708,SB502,5.1,oro16,21,B08,sample,COR,7/15/16,29,NA
oro161082,SB706,SB501,5.1,oro16,21,A06,sample,COR,7/29/16,31,NA
oro161083,SB707,SB501,5.1,oro16,21,A07,sample,COR,7/29/16,31,NA
oro161134,SA702,SA501,4.1,oro16,05,A02,sample,PEN,5/26/2016,22,NA
oro161135,SA703,SA501,4.1,oro16,05,A03,sample,PEN,5/26/2016,22,NA
oro161136,SA704,SA501,4.1,oro16,05,A04,sample,PEN,5/26/2016,22,NA
oro161137,SA705,SA501,4.1,oro16,05,A05,sample,PEN,5/26/2016,22,NA
oro161138,SA706,SA501,4.1,oro16,05,A06,sample,PEN,5/26/2016,22,NA
oro161139,SA707,SA501,4.1,oro16,05,A07,sample,PEN,5/26/2016,22,NA
oro161140,SA708,SA501,4.1,oro16,05,A08,sample,PEN,5/26/2016,22,NA
oro161141,SA709,SA501,4.1,oro16,05,A09,sample,PEN,5/26/2016,22,NA
oro161142,SA710,SA501,4.1,oro16,05,A10,sample,PEN,5/26/2016,22,NA
oro161143,SA711,SA501,4.1,oro16,05,A11,sample,PEN,5/26/2016,22,NA
oro161144,SA712,SA501,4.1,oro16,05,A12,sample,PEN,5/26/2016,22,NA
oro161146,SA702,SA502,4.1,oro16,05,B02,sample,PEN,6/3/2016,23,NA
oro161147,SA704,SA502,4.1,oro16,05,B04,sample,PEN,6/3/2016,23,NA
oro161148,SA705,SA502,4.1,oro16,05,B05,sample,PEN,6/3/2016,23,NA
