SampleID,Site,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Date,WOY,HostSpecies,SiteLat,SiteLong,newDate
oro151994,COR,SB704,SB501,3.1,oro15,5,A04,sample,7/26/15,30,NA,43.517868,-72.384631,2015-07-26
oro151995,COR,SB709,SA501,3.1,oro15,4,A09,sample,7/12/15,28,NA,43.517868,-72.384631,2015-07-12
oro151997,WLD,SA704,SA508,3.1,oro15,1,H04,sample,8/23/15,34,NA,43.015987,-72.019994,2015-08-23
oro151998,COR,SB711,SB501,3.1,oro15,5,A11,sample,7/26/15,30,NA,43.517868,-72.384631,2015-07-26
oro151999,COR,SB703,SB501,3.1,oro15,5,A03,sample,7/12/15,28,NA,43.517868,-72.384631,2015-07-12
oro152000,COR,SA705,SB501,3.1,oro15,2,A05,sample,7/3/15,27,NA,43.517868,-72.384631,2015-07-03
oro152001,COR,SA711,SC505,3.2,oro15,9,E11,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152003,COR,SA712,SC505,3.2,oro15,9,E12,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152004,COR,SA701,SC506,3.2,oro15,9,F01,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152005,COR,SA706,SB506,3.1,oro15,2,F06,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152007,COR,SA702,SC506,3.2,oro15,9,F02,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152015,BRN,SB711,SC503,3.2,oro15,12b,C11,sample,7/18/15,29,NA,42.731521,-71.605841,2015-07-18
oro152016,BRN,SB712,SC503,3.2,oro15,12b,C12,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152026,BRN,SB710,SC504,3.2,oro15,12b,D10,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152028,BRN,SB712,SC504,3.2,oro15,12b,D12,sample,7/25/15,30,NA,42.731521,-71.605841,2015-07-25
oro152030,BRN,SA708,SA503,3.1,oro15,1,C08,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152036,BRN,SA705,SA508,3.1,oro15,13b,C01,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152037,BRN,SA706,SA508,3.1,oro15,13b,C02,sample,8/1/15,31,NA,42.731521,-71.605841,2015-08-01
oro152038,BRN,SA701,SA501,3.1,oro15,13b,C04,sample,7/25/15,30,NA,42.731521,-71.605841,2015-07-25
oro152041,BRN,SA710,SA501,3.1,oro15,13b,C05,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152042,BRN,SA711,SA501,3.1,oro15,13b,C06,sample,8/1/15,31,NA,42.731521,-71.605841,2015-08-01
oro152047,BRN,SA711,SA502,3.1,oro15,13b,C09,sample,8/1/15,31,NA,42.731521,-71.605841,2015-08-01
oro152050,BRN,SA702,SA505,3.1,oro15,1,E02,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152051,BRN,SB709,SC508,3.2,oro15,12b,H09,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152052,BRN,SB710,SC508,3.2,oro15,12b,H10,sample,8/1/15,31,NA,42.731521,-71.605841,2015-08-01
oro152054,BRN,SB711,SC508,3.2,oro15,12b,H11,sample,7/18/15,29,NA,42.731521,-71.605841,2015-07-18
oro152055,BRN,SB712,SC508,3.2,oro15,12b,H12,sample,7/11/15,28,NA,42.731521,-71.605841,2015-07-11
oro152059,MAP,SB712,SA502,3.2,oro15,10b,B12,sample,8/8/15,32,NA,42.72248,-71.606722,2015-08-08
oro152061,MAP,SB703,SB501,3.2,oro15,11,A03,sample,8/8/15,32,NA,42.72248,-71.606722,2015-08-08
oro152062,MAP,SB704,SB501,3.2,oro15,11,A04,sample,8/8/15,32,NA,42.72248,-71.606722,2015-08-08
oro152063,MAP,SB705,SB501,3.2,oro15,11,A05,sample,8/8/15,32,NA,42.72248,-71.606722,2015-08-08
oro152067,MAP,SA705,SC507,3.1,oro15,3,G05,sample,8/8/15,32,NA,42.72248,-71.606722,2015-08-08
oro152072,MAP,SB711,SC506,3.1,oro15,6,F11,sample,8/14/15,33,NA,42.72248,-71.606722,2015-08-14
oro152075,MAP,SB710,SB501,3.2,oro15,11,A10,sample,8/14/15,33,NA,42.72248,-71.606722,2015-08-14
oro152076,MAP,SB711,SB501,3.2,oro15,11,A11,sample,8/14/15,33,NA,42.72248,-71.606722,2015-08-14
oro152081,MAP,SB702,SC507,3.1,oro15,6,G02,sample,8/22/15,34,NA,42.72248,-71.606722,2015-08-22
oro152083,MAP,SA709,SA501,3.1,oro15,1,A09,sample,8/22/15,34,NA,42.72248,-71.606722,2015-08-22
oro152084,MAP,SA707,SA501,3.1,oro15,1,A07,sample,8/22/15,34,NA,42.72248,-71.606722,2015-08-22
oro152088,MAP,SA709,SA502,3.1,oro15,1,B09,sample,8/22/15,34,NA,42.72248,-71.606722,2015-08-22
oro152090,MAP,SB705,SB502,3.2,oro15,11,B05,sample,8/22/15,34,NA,42.72248,-71.606722,2015-08-22
oro152091,MAP,SB706,SB502,3.2,oro15,11,B06,sample,8/29/15,35,NA,42.72248,-71.606722,2015-08-29
oro152097,MAP,SB705,SC501,3.2,oro15,12b,A05,sample,8/29/15,35,NA,42.72248,-71.606722,2015-08-29
oro152100,MAP,SB706,SC501,3.2,oro15,12b,A06,sample,8/29/15,35,NA,42.72248,-71.606722,2015-08-29
oro152103,MAP,SA705,SC504,3.1,oro15,3,D05,sample,8/29/15,35,NA,42.72248,-71.606722,2015-08-29
oro152105,MAP,SA701,SA504,3.1,oro15,13b,A10,sample,7/11/15,28,NA,42.72248,-71.606722,2015-07-11
oro152120,COR,SA703,SC506,3.2,oro15,9,F03,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152121,COR,SA705,SB508,3.1,oro15,2,H05,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152123,COR,SA704,SC506,3.2,oro15,9,F04,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152125,COR,SB709,SC507,3.1,oro15,6,G09,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152127,COR,SB710,SC507,3.1,oro15,6,G10,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152130,COR,SA708,SC506,3.2,oro15,9,F08,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152132,COR,SA706,SB508,3.1,oro15,2,H06,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152137,COR,SB711,SC507,3.1,oro15,6,G11,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152139,COR,SA710,SC506,3.2,oro15,9,F10,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152141,COR,SA706,SB502,3.1,oro15,2,B06,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152142,COR,SB712,SC507,3.1,oro15,6,G12,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152145,COR,SA706,SB504,3.1,oro15,2,D06,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152147,COR,SB701,SC508,3.1,oro15,6,H01,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152149,COR,SB702,SC508,3.1,oro15,6,H02,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152151,COR,SB703,SC508,3.1,oro15,6,H03,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152153,COR,SA709,SA506,3.1,oro15,14b,A10,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152155,COR,SB704,SC508,3.1,oro15,6,H04,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152243,MAP,SB709,SC502,3.2,oro15,12b,B09,sample,7/18/15,29,NA,42.72248,-71.606722,2015-07-18
oro152246,MAP,SB712,SC502,3.2,oro15,12b,B12,sample,7/18/15,29,NA,42.72248,-71.606722,2015-07-18
oro152249,MAP,SA706,SC506,3.1,oro15,3,F06,sample,7/18/15,29,NA,42.72248,-71.606722,2015-07-18
oro152250,MAP,SA706,SA504,3.1,oro15,13b,A12,sample,7/18/15,29,NA,42.72248,-71.606722,2015-07-18
oro152330,COR,SB705,SC508,3.1,oro15,6,H05,sample,8/1/15,31,NA,43.517868,-72.384631,2015-08-01
oro152331,COR,SB706,SC508,3.1,oro15,6,H06,sample,8/16/15,33,NA,43.517868,-72.384631,2015-08-16
oro152333,COR,SA712,SA506,3.1,oro15,14b,A12,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152334,COR,SB707,SC508,3.1,oro15,6,H07,sample,8/21/15,34,NA,43.517868,-72.384631,2015-08-21
oro152338,COR,SB706,SB501,3.1,oro15,5,A06,sample,7/26/15,30,NA,43.517868,-72.384631,2015-07-26
oro152339,COR,SB710,SA501,3.1,oro15,4,A10,sample,7/12/15,28,NA,43.517868,-72.384631,2015-07-12
oro152341,FOX,SA703,SC508,3.2,oro15,9,H03,sample,8/23/15,34,NA,43.137939,-71.912814,2015-08-23
oro152342,WLD,SA710,SA503,3.2,oro15,7,C10,sample,8/17/15,34,NA,43.015987,-72.019994,2015-08-17
oro152345,FOX,SA704,SC508,3.2,oro15,9,H04,sample,8/23/15,34,NA,43.137939,-71.912814,2015-08-23
oro152350,FOX,SA708,SA504,3.1,oro15,1,D08,sample,8/23/15,34,NA,43.137939,-71.912814,2015-08-23
oro152357,WLD,SA710,SC501,3.2,oro15,9,A10,sample,8/17/15,34,NA,43.015987,-72.019994,2015-08-17
oro152361,WLD,SA711,SC501,3.2,oro15,9,A11,sample,8/17/15,34,NA,43.015987,-72.019994,2015-08-17
oro152362,WLD,SA703,SA507,3.1,oro15,1,G03,sample,8/23/15,34,NA,43.015987,-72.019994,2015-08-23
oro152367,WLD,SA712,SC501,3.2,oro15,9,A12,sample,8/17/15,34,NA,43.015987,-72.019994,2015-08-17
oro152370,FOX,SA710,SC508,3.2,oro15,9,H10,sample,8/23/15,34,NA,43.137939,-71.912814,2015-08-23
oro152371,WLD,SA712,SA503,3.2,oro15,7,C12,sample,8/17/15,34,NA,43.015987,-72.019994,2015-08-17
oro152376,FOX,SA711,SC508,3.2,oro15,9,H11,sample,8/23/15,34,NA,43.137939,-71.912814,2015-08-23
oro160001,HOP,SB711,SB501,1.2,oro16,01,A11,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160003,HOP,SB709,SB501,1.2,oro16,01,A09,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160004,HOP,SB708,SB501,1.2,oro16,01,A08,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160005,HOP,SB707,SB501,1.2,oro16,01,A07,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160006,HOP,SB706,SB501,1.2,oro16,01,A06,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160007,HOP,SB705,SB501,1.2,oro16,01,A05,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160008,HOP,SB704,SB501,1.2,oro16,01,A04,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160009,HOP,SB703,SB501,1.2,oro16,01,A03,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160010,HOP,SB702,SB501,1.2,oro16,01,A02,sample,5/6/16,19,NA,43.155838,-71.727587,2016-05-06
oro160061,HOP,SB709,SB503,4.2,oro16,15,C09,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160062,HOP,SB710,SB503,4.2,oro16,15,C10,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160063,HOP,SB711,SB503,4.2,oro16,15,C11,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160064,HOP,SB712,SB503,4.2,oro16,15,C12,sample,6/13/16,25,NA,NA,NA,NA
oro160065,HOP,SB701,SB504,4.2,oro16,15,D01,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160066,HOP,SB702,SB504,4.2,oro16,15,D02,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160067,HOP,SB703,SB504,4.2,oro16,15,D03,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160068,HOP,SB705,SB504,4.2,oro16,15,D05,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160069,HOP,SB706,SB504,4.2,oro16,15,D06,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160070,HOP,SB707,SB504,4.2,oro16,15,D07,sample,6/13/16,25,NA,43.155838,-71.727587,2016-06-13
oro160071,HOP,SB708,SB504,4.2,oro16,15,D08,sample,6/13/16,25,NA,NA,NA,NA
oro160072,HOP,SB709,SB504,4.2,oro16,15,D09,sample,6/13/16,25,NA,NA,NA,NA
oro160073,HOP,SB710,SB504,4.2,oro16,15,D10,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160074,HOP,SB711,SB504,4.2,oro16,15,D11,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160075,HOP,SB712,SB504,4.2,oro16,15,D12,sample,6/19/16,25,NA,NA,NA,NA
oro160076,HOP,SB701,SB505,4.2,oro16,15,E01,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160077,HOP,SB702,SB505,4.2,oro16,15,E02,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160078,HOP,SB703,SB505,4.2,oro16,15,E03,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160079,HOP,SB704,SB505,4.2,oro16,15,E04,sample,6/19/16,25,NA,NA,NA,NA
oro160080,HOP,SB706,SB505,4.2,oro16,15,E06,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160081,HOP,SB707,SB505,4.2,oro16,15,E07,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160082,HOP,SB708,SB505,4.2,oro16,15,E08,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160083,HOP,SB709,SB505,4.2,oro16,15,E09,sample,6/19/16,25,NA,43.155838,-71.727587,2016-06-19
oro160084,HOP,SB710,SB505,4.2,oro16,15,E10,sample,6/19/16,25,NA,NA,NA,NA
oro160085,HOP,SB711,SB505,4.2,oro16,15,E11,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160086,HOP,SB712,SB505,4.2,oro16,15,E12,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160087,HOP,SB701,SB506,4.2,oro16,15,F01,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160088,HOP,SB702,SB506,4.2,oro16,15,F02,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160090,HOP,SB704,SB506,4.2,oro16,15,F04,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160091,HOP,SB705,SB506,4.2,oro16,15,F05,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160092,HOP,SB707,SB506,4.2,oro16,15,F07,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160093,HOP,SB708,SB506,4.2,oro16,15,F08,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160094,HOP,SB709,SB506,4.2,oro16,15,F09,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160095,HOP,SB710,SB506,4.2,oro16,15,F10,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160096,HOP,SB711,SB506,4.2,oro16,15,F11,sample,6/27/16,27,NA,43.155838,-71.727587,2016-06-27
oro160097,CNA,SB703,SC505,1.2,oro16,02,E03,sample,6/4/16,23,NA,43.352482,-71.581153,2016-06-04
oro160098,CNA,SB711,SC504,1.2,oro16,02,D11,sample,6/2/16,23,NA,43.352482,-71.581153,2016-06-02
oro160103,CNA,SB711,SC502,1.2,oro16,02,B11,sample,5/20/16,21,NA,43.352482,-71.581153,2016-05-20
oro160106,CNA,SB701,SC503,1.2,oro16,02,C02,sample,5/20/16,21,NA,43.352482,-71.581153,2016-05-20
oro160117,CNA,SB710,SC502,1.2,oro16,02,B10,sample,5/19/16,21,NA,43.352482,-71.581153,2016-05-19
oro160118,CNA,SB709,SC502,1.2,oro16,02,B09,sample,5/19/16,21,NA,43.352482,-71.581153,2016-05-19
oro160119,CNA,SB706,SC503,1.2,oro16,02,C07,sample,5/21/16,21,NA,43.352482,-71.581153,2016-05-21
oro160122,CNA,SB702,SC504,1.2,oro16,02,D02,sample,5/27/16,22,NA,43.352482,-71.581153,2016-05-27
oro160123,CNA,SB704,SC505,1.2,oro16,02,E04,sample,6/4/16,23,NA,43.352482,-71.581153,2016-06-04
oro160124,CNA,SB709,SC503,1.2,oro16,02,C01,sample,5/20/16,21,NA,43.352482,-71.581153,2016-05-20
oro160125,CNA,SB710,SC504,1.2,oro16,02,D10,sample,6/1/16,23,NA,43.352482,-71.581153,2016-06-01
oro160126,CNA,SB712,SC502,1.2,oro16,02,B12,sample,5/20/16,21,NA,43.352482,-71.581153,2016-05-20
oro160127,CNA,SB703,SC503,1.2,oro16,02,C04,sample,5/21/16,21,NA,43.352482,-71.581153,2016-05-21
oro160128,CNA,SB705,SC504,1.2,oro16,02,D05,sample,5/29/16,22,NA,43.352482,-71.581153,2016-05-29
oro160129,CNA,SB707,SC504,1.2,oro16,02,D07,sample,5/30/16,23,NA,43.352482,-71.581153,2016-05-30
oro160130,CNA,SB711,SC503,1.2,oro16,02,C11,sample,5/24/16,22,NA,43.352482,-71.581153,2016-05-24
oro160131,CNA,SB705,SC503,1.2,oro16,02,C06,sample,5/22/16,21,NA,43.352482,-71.581153,2016-05-22
oro160132,CNA,SB704,SC503,1.2,oro16,02,C05,sample,5/21/16,21,NA,43.352482,-71.581153,2016-05-21
oro160133,CNA,SB707,SC503,1.2,oro16,02,C08,sample,5/22/16,21,NA,43.352482,-71.581153,2016-05-22
oro160134,CNA,SB708,SC503,1.2,oro16,02,C09,sample,5/23/16,22,NA,43.352482,-71.581153,2016-05-23
oro160135,CNA,SB710,SC503,1.2,oro16,02,C10,sample,5/23/16,22,NA,NA,NA,NA
oro160136,CNA,SB701,SC504,1.2,oro16,02,D01,sample,5/26/16,22,NA,43.352482,-71.581153,2016-05-26
oro160137,CNA,SB712,SC503,1.2,oro16,02,C12,sample,5/25/16,22,NA,43.352482,-71.581153,2016-05-25
oro160138,CNA,SB703,SC504,1.2,oro16,02,D03,sample,5/28/16,22,NA,43.352482,-71.581153,2016-05-28
oro160139,CNA,SB706,SC504,1.2,oro16,02,D06,sample,5/29/16,22,NA,43.352482,-71.581153,2016-05-29
oro160140,CNA,SB708,SC504,1.2,oro16,02,D08,sample,5/31/16,23,NA,43.352482,-71.581153,2016-05-31
oro160141,CNA,SB702,SC505,1.2,oro16,02,E02,sample,6/3/16,23,NA,43.352482,-71.581153,2016-06-03
oro160142,CNA,SB712,SC504,1.2,oro16,02,D12,sample,6/2/16,23,NA,43.352482,-71.581153,2016-06-02
oro160143,CNA,SB709,SC504,1.2,oro16,02,D09,sample,6/1/16,23,NA,43.352482,-71.581153,2016-06-01
oro160144,CNA,SB701,SC505,1.2,oro16,02,E01,sample,6/3/16,23,NA,NA,NA,NA
oro160145,CNA,SB709,SB502,5.1,oro16,21,B09,sample,6/5/16,23,NA,43.352482,-71.581153,2016-06-05
oro160146,CNA,SB705,SB504,5.1,oro16,21,D05,sample,6/16/16,25,NA,43.352482,-71.581153,2016-06-16
oro160147,CNA,SB705,SB506,5.1,oro16,21,F05,sample,6/30/16,27,NA,43.352482,-71.581153,2016-06-30
oro160148,CNA,SB701,SB505,5.1,oro16,21,E01,sample,6/21/16,26,NA,43.352482,-71.581153,2016-06-21
oro160149,CNA,SB707,SB505,5.1,oro16,21,E07,sample,6/25/16,26,NA,43.352482,-71.581153,2016-06-25
oro160151,CNA,SB704,SB506,5.1,oro16,21,F04,sample,6/29/16,27,NA,43.352482,-71.581153,2016-06-29
oro160152,CNA,SB708,SB506,5.1,oro16,21,F08,sample,7/1/16,27,NA,43.352482,-71.581153,2016-07-01
oro160153,CNA,SB701,SB504,5.1,oro16,21,D01,sample,6/14/16,25,NA,43.352482,-71.581153,2016-06-14
oro160154,CNA,SB709,SB504,5.1,oro16,21,D09,sample,6/18/16,25,NA,43.352482,-71.581153,2016-06-18
oro160155,CNA,SB707,SB504,5.1,oro16,21,D07,sample,6/17/16,25,NA,43.352482,-71.581153,2016-06-17
oro160157,CNA,SB709,SB503,5.1,oro16,21,C09,sample,6/11/16,24,NA,43.352482,-71.581153,2016-06-11
oro160159,CNA,SB709,SB505,5.1,oro16,21,E09,sample,6/26/16,26,NA,43.352482,-71.581153,2016-06-26
oro160160,CNA,SB704,SB505,5.1,oro16,21,E04,sample,6/24/16,26,NA,43.352482,-71.581153,2016-06-24
oro160163,CNA,SB707,SB506,5.1,oro16,21,F07,sample,6/30/16,27,NA,43.352482,-71.581153,2016-06-30
oro160164,CNA,SB711,SB502,5.1,oro16,21,B11,sample,6/6/16,24,NA,43.352482,-71.581153,2016-06-06
oro160166,CNA,SB710,SB502,5.1,oro16,21,B10,sample,6/5/16,23,NA,43.352482,-71.581153,2016-06-05
oro160168,CNA,SB704,SB503,5.1,oro16,21,C04,sample,6/8/16,24,NA,43.352482,-71.581153,2016-06-08
oro160169,CNA,SB706,SB503,5.1,oro16,21,C06,sample,6/10/16,24,NA,43.352482,-71.581153,2016-06-10
oro160170,CNA,SB707,SB503,5.1,oro16,21,C07,sample,6/10/16,24,NA,43.352482,-71.581153,2016-06-10
oro160172,CNA,SB705,SB503,5.1,oro16,21,C05,sample,6/9/16,24,NA,43.352482,-71.581153,2016-06-09
oro160175,CNA,SB702,SB504,5.1,oro16,21,D02,sample,6/14/16,25,NA,43.352482,-71.581153,2016-06-14
oro160176,CNA,SB703,SB504,5.1,oro16,21,D03,sample,6/15/16,25,NA,43.352482,-71.581153,2016-06-15
oro160177,CNA,SB706,SB504,5.1,oro16,21,D06,sample,6/16/16,25,NA,43.352482,-71.581153,2016-06-16
oro160178,CNA,SB708,SB504,5.1,oro16,21,D08,sample,6/17/16,25,NA,43.352482,-71.581153,2016-06-17
oro160179,CNA,SB711,SB504,5.1,oro16,21,D11,sample,6/20/16,26,NA,43.352482,-71.581153,2016-06-20
oro160180,CNA,SB710,SB504,5.1,oro16,21,D10,sample,6/18/16,25,NA,43.352482,-71.581153,2016-06-18
oro160182,CNA,SB702,SB505,5.1,oro16,21,E02,sample,6/24/16,26,NA,43.352482,-71.581153,2016-06-24
oro160183,CNA,SB703,SB505,5.1,oro16,21,E03,sample,6/24/16,26,NA,43.352482,-71.581153,2016-06-24
oro160184,CNA,SB706,SB505,5.1,oro16,21,E06,sample,6/24/16,26,NA,43.352482,-71.581153,2016-06-24
oro160185,CNA,SB708,SB505,5.1,oro16,21,E08,sample,6/25/16,26,NA,43.352482,-71.581153,2016-06-25
oro160186,CNA,SB710,SB505,5.1,oro16,21,E10,sample,6/26/16,26,NA,43.352482,-71.581153,2016-06-26
oro160187,CNA,SB711,SB505,5.1,oro16,21,E11,sample,6/27/16,27,NA,43.352482,-71.581153,2016-06-27
oro160188,CNA,SB701,SB506,5.1,oro16,21,F01,sample,6/28/16,27,NA,43.352482,-71.581153,2016-06-28
oro160189,CNA,SB709,SB506,5.1,oro16,21,F09,sample,7/1/16,27,NA,43.352482,-71.581153,2016-07-01
oro160190,CNA,SB703,SB506,5.1,oro16,21,F03,sample,6/29/16,27,NA,43.352482,-71.581153,2016-06-29
oro160191,CNA,SB712,SB505,5.1,oro16,21,E12,sample,6/27/16,27,NA,43.352482,-71.581153,2016-06-27
oro160192,CNA,SB702,SB506,5.1,oro16,21,F02,sample,6/28/16,27,NA,43.352482,-71.581153,2016-06-28
oro160193,CNA,SB710,SB506,5.1,oro16,21,F10,sample,7/6/16,28,NA,43.352482,-71.581153,2016-07-06
oro160194,CNA,SB711,SB506,5.1,oro16,21,F11,sample,7/6/16,28,NA,43.352482,-71.581153,2016-07-06
oro160195,CNA,SB712,SB506,5.1,oro16,21,F12,sample,7/7/16,28,NA,43.352482,-71.581153,2016-07-07
oro160196,CNA,SB701,SB507,5.1,oro16,21,G01,sample,7/7/16,28,NA,43.352482,-71.581153,2016-07-07
oro160197,CNA,SB702,SB507,5.1,oro16,21,G02,sample,7/8/16,28,NA,43.352482,-71.581153,2016-07-08
oro160198,CNA,SB703,SB507,5.1,oro16,21,G03,sample,7/8/16,28,NA,43.352482,-71.581153,2016-07-08
oro160199,CNA,SB704,SB507,5.1,oro16,21,G04,sample,7/9/16,28,NA,43.352482,-71.581153,2016-07-09
oro160200,CNA,SB705,SB507,5.1,oro16,21,G05,sample,7/9/16,28,NA,43.352482,-71.581153,2016-07-09
oro160201,CNA,SB706,SB507,5.1,oro16,21,G06,sample,7/9/16,28,NA,43.352482,-71.581153,2016-07-09
oro160202,CNA,SB708,SB507,5.1,oro16,21,G08,sample,7/10/16,28,NA,43.352482,-71.581153,2016-07-10
oro160203,CNA,SB709,SB507,5.1,oro16,21,G09,sample,7/11/16,29,NA,43.352482,-71.581153,2016-07-11
oro160204,CNA,SB710,SB507,5.1,oro16,21,G10,sample,7/12/16,29,NA,43.352482,-71.581153,2016-07-12
oro160205,CNA,SB711,SB507,5.1,oro16,21,G11,sample,7/12/16,29,NA,43.352482,-71.581153,2016-07-12
oro160206,CNA,SB712,SB507,5.1,oro16,21,G12,sample,7/12/16,29,NA,43.352482,-71.581153,2016-07-12
oro160207,CNA,SB701,SB508,5.1,oro16,21,H01,sample,7/13/16,29,NA,43.352482,-71.581153,2016-07-13
oro160208,CNA,SB702,SB508,5.1,oro16,21,H02,sample,7/13/16,29,NA,43.352482,-71.581153,2016-07-13
oro160209,CNA,SB703,SB508,5.1,oro16,21,H03,sample,7/20/16,30,NA,43.352482,-71.581153,2016-07-20
oro160210,CNA,SB704,SB508,5.1,oro16,21,H04,sample,7/20/16,30,NA,43.352482,-71.581153,2016-07-20
oro160211,CNA,SB705,SB508,5.1,oro16,21,H05,sample,7/21/16,30,NA,43.352482,-71.581153,2016-07-21
oro160212,CNA,SB706,SB508,5.1,oro16,21,H06,sample,7/21/16,30,NA,43.352482,-71.581153,2016-07-21
oro160213,CNA,SB707,SB508,5.1,oro16,21,H07,sample,7/21/16,30,NA,43.352482,-71.581153,2016-07-21
oro160214,CNA,SB709,SB508,5.1,oro16,21,H09,sample,7/22/16,30,NA,43.352482,-71.581153,2016-07-22
oro160215,CNA,SB710,SB508,5.1,oro16,21,H10,sample,7/22/16,30,NA,43.352482,-71.581153,2016-07-22
oro160216,CNA,SB711,SB508,5.1,oro16,21,H11,sample,7/22/16,30,NA,43.352482,-71.581153,2016-07-22
oro160217,CNA,SB704,SC501,5.1,oro16,22,A04,sample,7/24/16,30,NA,43.352482,-71.581153,2016-07-24
oro160218,CNA,SB712,SB508,5.1,oro16,21,H12,sample,7/23/16,30,NA,43.352482,-71.581153,2016-07-23
oro160219,CNA,SB702,SC501,5.1,oro16,22,A02,sample,7/23/16,30,NA,43.352482,-71.581153,2016-07-23
oro160220,CNA,SB703,SC501,5.1,oro16,22,A03,sample,7/23/16,30,NA,43.352482,-71.581153,2016-07-23
oro160221,CNA,SB705,SC501,5.1,oro16,22,A05,sample,7/24/16,30,NA,43.352482,-71.581153,2016-07-24
oro160222,CNA,SB706,SC501,5.1,oro16,22,A06,sample,7/25/16,31,NA,43.352482,-71.581153,2016-07-25
oro160224,CNA,SB707,SC501,5.1,oro16,22,A07,sample,7/25/16,31,NA,43.352482,-71.581153,2016-07-25
